Produkt,Datum,prognose,lo80,hi80,lo95,hi95
Leber oder andere Innereien,2026-02-01,126.91107379309821,122.05057627078698,131.6931541236854,119.44385841611702,134.19469332262346
Leber oder andere Innereien,2026-03-01,127.26698140173754,122.29155198525477,132.16049711187608,119.62244414123633,134.71972863928937
Leber oder andere Innereien,2026-04-01,127.62246353710073,122.53516915937072,132.62438409233476,119.80530830767249,135.23971925432755
Leber oder andere Innereien,2026-05-01,127.97752239613693,122.78122956322888,133.08501719520856,119.99214652127733,135.75497282407645
Leber oder andere Innereien,2026-06-01,128.3321601558026,123.02955621024262,133.5425772757801,120.18268688119309,136.26576449051805
Leberwurst oder Blutwurst,2025-07-01,137.5307382187264,124.18910059296685,153.88665744031576,118.079293753645,164.12768818963218
Leberwurst oder Blutwurst,2025-08-01,138.51027142476437,124.53442385851098,155.8004109792889,118.17245565609416,166.71452041735432
Leberwurst oder Blutwurst,2025-09-01,139.50314499949155,124.8978010932051,157.73460640417463,118.2881347069935,169.3356688625524
Leberwurst oder Blutwurst,2025-10-01,140.50962842223,125.27790985959018,159.69160194867212,118.4242467920216,171.9951390515611
Leberwurst oder Blutwurst,2025-11-01,141.52999841252927,125.67365494458865,161.67356712039575,118.5790517531585,174.69668162403588
Leberwurst oder Blutwurst,2025-12-01,142.5645391736074,126.08412138829087,163.68253150226522,118.7510818432133,177.44386911813805
Leberwurst oder Blutwurst,2026-01-01,143.6135426456284,126.50853929905414,165.72042187362118,118.93908813478131,180.24015517524538
Leberwurst oder Blutwurst,2026-02-01,144.6773087693142,126.94625704669807,167.78909106654004,119.14199968867908,183.08892139069195
Leberwurst oder Blutwurst,2026-03-01,145.75614576035173,127.39672053002128,169.89034086897016,119.35889197110887,185.99351535571296
Leberwurst oder Blutwurst,2026-04-01,146.8503703951387,127.85945692649264,172.02594057529697,119.5889620935798,188.95728235456352
Leberwurst oder Blutwurst,2026-05-01,147.96030830839788,128.33406180169703,174.19764231585984,119.83150916568745,191.98359246833482
Leberwurst oder Blutwurst,2026-06-01,149.0862943032633,128.82018877316483,176.40719398070542,120.0859185340239,195.07586435811243
Margarine oder Pflanzenfett,2025-07-01,158.18117755560553,130.48995446164326,193.21799935119924,118.19289856017839,215.51618452336464
Margarine oder Pflanzenfett,2025-08-01,158.24140054121864,128.9779853625734,195.82884902338293,116.12425934575164,220.04080279682077
Margarine oder Pflanzenfett,2025-09-01,158.29675126396546,127.50487120726358,198.43879820195951,114.12458924337282,224.60686448181733
Margarine oder Pflanzenfett,2025-10-01,158.34762209952902,126.07016518278247,201.04653946105873,112.19194340192419,229.21189909461853
Margarine oder Pflanzenfett,2025-11-01,158.39437410666798,124.67327856001224,203.6509152894297,110.3242633940503,233.8536303339269
Margarine oder Pflanzenfett,2025-12-01,158.4373394826303,123.31350529186425,206.25091353022825,108.51941121483762,238.5299792863477
Margarine oder Pflanzenfett,2026-01-01,158.47682383298303,121.99004533998978,208.84565925559343,106.77520025904879,243.2390607407021
Margarine oder Pflanzenfett,2026-02-01,158.51310826878452,120.70202578685547,211.43440491575026,105.08942223414608,247.97917559700022
Margarine oder Pflanzenfett,2026-03-01,158.54645134329576,119.44851939700257,214.0165198430572,103.45986979707453,252.74880117403114
Margarine oder Pflanzenfett,2026-04-01,158.57709083973066,118.2285606131767,216.59147974207212,101.88435511821906,257.5465805146796
Margarine oder Pflanzenfett,2026-05-01,158.60524542083581,117.04115913631075,219.15885652688635,100.36072476552762,262.37131136023106
Margarine oder Pflanzenfett,2026-06-01,158.63111615042627,115.88531131305109,221.71830870334472,98.88687136925397,267.22193520138364
"Marmelade, Konfitüre oder Gelee",2025-07-01,154.5286829783179,136.5805634381208,177.55808727423926,128.60127831738964,192.58336151435643
"Marmelade, Konfitüre oder Gelee",2025-08-01,155.6997994151598,136.89841934576248,180.0978983185034,128.59969655373905,196.18272482302507
"Marmelade, Konfitüre oder Gelee",2025-09-01,156.88789437283194,137.2390339118628,182.67086218384367,128.6269825590937,199.8453716781629
"Marmelade, Konfitüre oder Gelee",2025-10-01,158.09333310156003,137.60060624192437,185.2805201006867,128.68032487256698,203.57786225946094
"Marmelade, Konfitüre oder Gelee",2025-11-01,159.31649130683763,137.98164162772312,187.93018189992728,128.75737467746754,207.38650218063853
"Marmelade, Konfitüre oder Gelee",2025-12-01,160.55775552409588,138.38088806974577,190.6229935917327,128.85614932490495,211.27745359884463
"Marmelade, Konfitüre oder Gelee",2026-01-01,161.8175235095802,138.7972887399348,193.3619892778239,128.9749600967347,215.256823334191
"Marmelade, Konfitüre oder Gelee",2026-02-01,163.0962046481778,139.22994577223932,196.15013203112468,129.11235718822468,219.33073514473242
"Marmelade, Konfitüre oder Gelee",2026-03-01,164.39422037910433,139.67809226385103,198.99034688357145,129.2670871680818,223.505391040018
"Marmelade, Konfitüre oder Gelee",2026-04-01,165.71200464037346,140.14107033347238,201.88554810140752,129.43805963986526,227.78712506644442
"Marmelade, Konfitüre oder Gelee",2026-05-01,167.05000433298295,140.61831371852242,204.83866229400022,129.62432079634473,232.18245204884138
"Marmelade, Konfitüre oder Gelee",2026-06-01,168.40867980587598,141.1093338223466,207.852648475987,129.82503221120993,236.69811314170082
Mayonnaise,2025-07-01,154.1899847214142,120.41808086933851,212.0078492250567,107.70837984541222,262.77357713261074
Mayonnaise,2025-08-01,154.1256584927616,118.44225553985055,217.79758010978117,105.29471969378213,276.49231483771746
Mayonnaise,2025-09-01,154.0697891451464,116.56287574443697,223.80592822747923,103.02295533179029,291.3982160394484
Mayonnaise,2025-10-01,154.01988171548544,114.77445019320785,230.0310161260613,100.88313818545812,307.61476643844327
Mayonnaise,2025-11-01,153.97432954843964,113.07187550817929,236.4731034109088,98.86602049865962,325.2890895080765
Mayonnaise,2025-12-01,153.93408541910034,111.45014432686439,243.14446990463597,96.9623228199421,344.62176915633563
Mayonnaise,2026-01-01,153.8979611868491,109.90424606686383,250.0497128785106,95.16367213111346,365.83001217934145
Mayonnaise,2026-02-01,153.86540413364673,108.42952440231487,257.19638562403935,93.46232205567628,389.17853775710427
Mayonnaise,2026-03-01,153.83640031659775,107.02157331227647,264.59570683922874,91.85102620552841,414.9940953905595
Mayonnaise,2026-04-01,153.81036451261014,105.67617653605235,272.2572061863154,90.32315925410117,443.66561135030054
Mayonnaise,2026-05-01,153.78699622989305,104.3894228346532,280.192600776593,88.87263482361068,475.67332281360734
Mayonnaise,2026-06-01,153.76610178531578,103.15765151493451,288.41533138013074,87.49385035164053,511.6142546913917
"Meeresfrüchte, frisch oder gekühlt",2025-07-01,125.98478287916718,114.21083290599076,140.30038538384005,108.78942118705329,149.1988010697047
"Meeresfrüchte, frisch oder gekühlt",2025-08-01,126.49544094710687,114.17145002193885,141.61851436996352,108.53130415692154,151.0958041370712
"Meeresfrüchte, frisch oder gekühlt",2025-09-01,127.01004600649571,114.1503767250918,142.9323344369049,108.29964898544723,152.990362919183
"Meeresfrüchte, frisch oder gekühlt",2025-10-01,127.52864317986486,114.14557682756856,144.24412517758228,108.09135986013811,154.88612652775984
"Meeresfrüchte, frisch oder gekühlt",2025-11-01,128.05127827391038,114.15537481922581,145.55581130839263,107.90388890429634,156.78621336167228
"Meeresfrüchte, frisch oder gekühlt",2025-12-01,128.5779977924379,114.17837371145035,146.86904500057858,107.73511117239961,158.69333678555108
"Meeresfrüchte, frisch oder gekühlt",2026-01-01,129.108848949596,114.2133953743828,148.1852657245445,107.58323389964617,160.60989658605916
"Meeresfrüchte, frisch oder gekühlt",2026-02-01,129.64387968342382,114.25943628658185,149.5057446884093,107.44672921587942,162.53804699733078
"Meeresfrüchte, frisch oder gekühlt",2026-03-01,130.1831386696934,114.31563410546173,150.83161846273222,107.3242833290489,164.4797482923238
"Meeresfrüchte, frisch oder gekühlt",2026-04-01,130.72667533609035,114.38124199879059,152.16391485144453,107.21475751804905,166.4368066022438
"Meeresfrüchte, frisch oder gekühlt",2026-05-01,131.27453987668787,114.45560864873077,153.50357309779898,107.11715775480621,168.41090514621365
"Meeresfrüchte, frisch oder gekühlt",2026-06-01,131.82678326679437,114.53816247234278,154.8514598817585,107.03061073886519,170.4036290903224
Mineralwasser mit Kohlensäure,2025-07-01,135.50828484727367,127.61554018955334,144.15821583981628,123.71405017081783,149.07725539721403
Mineralwasser mit Kohlensäure,2025-08-01,136.10906384477744,127.57901486059737,145.52606329995263,123.384951834105,150.9127820785848
Mineralwasser mit Kohlensäure,2025-09-01,136.71385515312562,127.58167642461314,146.86508834933525,123.11394294962183,152.70395141464405
Mineralwasser mit Kohlensäure,2025-10-01,137.3226946165435,127.61655451681024,148.1823736969809,122.8903772905584,154.46158576131893
Mineralwasser mit Kohlensäure,2025-11-01,137.93561848066747,127.67856245736591,149.48311993632208,122.70648444995393,156.19363455884456
Mineralwasser mit Kohlensäure,2025-12-01,138.55266339795133,127.76385890857807,150.7712839149114,122.55639487586267,157.90614935491223
Mineralwasser mit Kohlensäure,2026-01-01,139.17386643316132,127.8694627212356,152.04996391545592,122.43555169912587,159.603872036593
Mineralwasser mit Kohlensäure,2026-02-01,139.79926506895788,127.99300821417718,153.32164440422676,122.34033707243132,161.2906085523909
Mineralwasser mit Kohlensäure,2026-03-01,140.42889721156237,128.13258303379126,154.58835820008477,122.26782463499032,162.96947651012502
Mineralwasser mit Kohlensäure,2026-04-01,141.0628011965176,128.2866169406136,155.85179771700243,122.2156097498219,164.64307500370376
Mineralwasser mit Kohlensäure,2026-05-01,141.7010157945375,128.45380327025657,157.113393532845,122.18168963340982,166.31360454906087
Mineralwasser mit Kohlensäure,2026-06-01,142.3435802174526,128.6330420708704,158.3743712822348,122.16437658076275,167.98295392626375
Mineralwasser ohne Kohlensäure,2025-07-01,132.09288429091822,118.72284050435002,148.64584134064765,112.6396064351831,159.1015512726037
Mineralwasser ohne Kohlensäure,2025-08-01,132.714820785512,118.71018078432047,150.23086041367355,112.38048618853567,161.39643606727415
Mineralwasser ohne Kohlensäure,2025-09-01,133.34234447125743,118.718007691489,151.81560602611634,112.15061120396764,163.69733076605849
Mineralwasser ohne Kohlensäure,2025-10-01,133.97552963148192,118.7440743807687,153.4027380506447,111.94656466834996,166.0086120489107
Mineralwasser ohne Kohlensäure,2025-11-01,134.61445186016726,118.7865331850637,154.99452875771917,111.76553554646512,168.3340861531364
Mineralwasser ohne Kohlensäure,2025-12-01,135.25918809083217,118.84384475083056,156.59295409126912,111.6051804337091,170.6771286578911
Mineralwasser ohne Kohlensäure,2026-01-01,135.90981662616477,118.91471202430382,158.19976011138323,111.46352322712889,173.04078654196553
Mineralwasser ohne Kohlensäure,2026-02-01,136.56641716845232,118.99803127588734,159.81651241739482,111.33888071754252,175.42785441807547
Mineralwasser ohne Kohlensäure,2026-03-01,137.22907085080894,119.09285509272219,161.4446336222962,111.22980638393831,177.8409326689684
Mineralwasser ohne Kohlensäure,2026-04-01,137.8978602692612,119.19836395877132,163.08543226018446,111.13504724456719,180.2824726379104
Mineralwasser ohne Kohlensäure,2026-05-01,138.57286951568383,119.31384411352407,164.74012543661328,111.0535102514498,182.7548123942996
Mineralwasser ohne Kohlensäure,2026-06-01,139.2541842116255,119.43867007883713,166.40985683352764,110.98423577829521,185.26020553251908
"Muffins, Waffeln oder andere Dauerbackwaren",2025-07-01,136.45452193812568,114.82741673224113,167.39661048204795,105.83569938131559,189.8024330784587
"Muffins, Waffeln oder andere Dauerbackwaren",2025-08-01,136.51149808133275,113.713660957548,169.90017081780528,104.36434376796359,194.65382216408833
"Muffins, Waffeln oder andere Dauerbackwaren",2025-09-01,136.56211404496227,112.64023448347035,172.41099845802907,102.95911481272499,199.62229644994406
"Muffins, Waffeln oder andere Dauerbackwaren",2025-10-01,136.60707603790902,111.60576342971403,174.92838340908773,101.6165422183943,204.7100584291981
"Muffins, Waffeln oder andere Dauerbackwaren",2025-11-01,136.64701265260092,110.60876725408609,177.45184876410738,100.33320283838245,209.919857546327
"Muffins, Waffeln oder andere Dauerbackwaren",2025-12-01,136.68248322614713,109.64770596580117,179.98111884236232,99.10576612458554,215.25497193728233
"Muffins, Waffeln oder andere Dauerbackwaren",2026-01-01,136.71398533696828,108.72101612854232,182.51609100943045,97.93102482879762,220.71919460962673
"Muffins, Waffeln oder andere Dauerbackwaren",2026-02-01,136.74196151840522,107.82713790835972,185.05681100238547,96.80591453016203,226.31682427501542
"Muffins, Waffeln oder andere Dauerbackwaren",2026-03-01,136.7668052649931,106.96453504671125,187.60345145832474,95.727524826115,232.05266081819377
"Muffins, Waffeln oder andere Dauerbackwaren",2026-04-01,136.78886640105094,106.13170929028848,190.156293307572,94.69310439607386,237.93200530416183
"Muffins, Waffeln oder andere Dauerbackwaren",2026-05-01,136.80845587551593,105.32721050802876,192.71570969761123,93.70006163510277,243.96066441558057
"Muffins, Waffeln oder andere Dauerbackwaren",2026-06-01,136.82585004130462,104.54964347467416,195.28215213736917,92.74596214876891,250.14495923804742
Multivitaminsaft,2025-07-01,168.31984782185373,131.28518056440024,231.92958160133318,117.3710181208736,287.99071407404597
Multivitaminsaft,2025-08-01,170.7002928583516,130.62930357079293,242.98914114950784,115.9461972392944,310.5118213543987
Multivitaminsaft,2025-09-01,173.1455237165758,129.9467851187512,255.21389467973415,114.5143810130649,336.93874591861083
Multivitaminsaft,2025-10-01,175.65817269123906,129.2379771534894,268.79524141103064,113.07659050737219,368.3621353512809
Multivitaminsaft,2025-11-01,178.2410152753982,128.50348283784302,283.96749926687426,111.63408766112406,406.3121060223868
Multivitaminsaft,2025-12-01,180.89697997522313,127.7440902360743,301.0208664683464,110.18828065214825,453.00337699900143
Multivitaminsaft,2026-01-01,183.62915894001256,126.96072338002226,320.3192602782643,108.74065629053412,511.7635604107093
Multivitaminsaft,2026-02-01,186.44081948732617,126.1544054584337,342.3253422378171,107.292731301082,587.8261625805364
Multivitaminsaft,2026-03-01,189.33541661220508,125.32623065286624,367.6363624150381,105.84601708254272,689.908269582334
Multivitaminsaft,2026-04-01,192.31660657959037,124.4773422677155,397.0367001783536,104.40199425434483,833.6508673991876
Multivitaminsaft,2026-05-01,195.38826171069366,123.60891552882747,431.5769149544732,102.96209441943869,1050.0922985973377
Multivitaminsaft,2026-06-01,198.5544864871199,122.72214390607323,472.6962863271636,101.52768731465717,1410.4320359842175
Möhren,2025-07-01,162.91734688056977,120.37987510020551,247.25009495894002,105.48781118172488,335.98741409631157
Möhren,2025-08-01,147.03417362420606,109.8615162759964,218.5087497062587,96.65823019305076,290.78298589472905
Möhren,2025-09-01,135.65046989426696,102.16861402496168,198.65366403722342,90.15210511481106,260.64121306081086
Möhren,2025-10-01,124.04851982709701,94.49362717537106,178.01325977507506,83.7287736875025,229.16467432299243
Möhren,2025-11-01,119.05021623727434,90.85591832171343,170.27792810179074,80.5615090013925,218.54450050797487
Möhren,2025-12-01,119.58753617325189,90.62310337483838,173.20687178123748,80.14467784764771,224.8981580964093
Möhren,2026-01-01,122.96642961037908,92.10122787087691,181.92431962706343,81.10373712734149,241.0433993896991
Möhren,2026-02-01,127.81835954171292,94.40965850336231,194.12200343922603,82.71920381049418,263.98468068694075
Möhren,2026-03-01,134.8401798202897,97.86291246051239,211.94891147116118,85.21357505300487,298.81663420908717
Möhren,2026-04-01,144.61353665475932,102.65246812376346,237.9806504312084,88.70112034632308,353.3998732622256
Möhren,2026-05-01,161.41052985482557,110.71307991541146,286.8320163204442,94.57659587308878,469.94959824628114
Möhren,2026-06-01,166.94303601189242,112.97293210830044,306.44791407782077,96.08523685374834,526.0213612040928
Nudelfertiggericht,2025-07-01,176.8482382656379,148.82727199806283,216.93299159342234,137.17635847655316,245.9555347428829
Nudelfertiggericht,2025-08-01,178.88436443777994,149.3828139499146,221.84220922110745,137.24352424917814,253.50424332953392
Nudelfertiggericht,2025-09-01,180.9654963962152,149.9742927671578,226.89661816961475,137.35213934313947,261.36499910396
Nudelfertiggericht,2025-10-01,183.09311563843863,150.59929957547737,232.108258991297,137.4983045842242,269.5677144356079
Nudelfertiggericht,2025-11-01,185.26876879376582,151.25586954403272,237.48943683071872,137.67878243790764,278.14426090516895
Nudelfertiggericht,2025-12-01,187.49407122171712,151.9423901624102,243.0528798784638,137.8908580437632,287.1289456055978
Nudelfertiggericht,2026-01-01,189.770710850697,152.65753273585014,248.81188229208414,138.1322353977851,296.5590055736029
Nudelfertiggericht,2026-02-01,192.10045227587372,153.40020035587722,254.78043937838473,138.4009584589058,306.47514062738077
Nudelfertiggericht,2026-03-01,194.4851411367847,154.16948779628513,260.97338080565135,138.6953502837191,316.922103780434
Nudelfertiggericht,2026-04-01,196.92670879722394,154.96465019514147,267.4065064017376,139.01396543307112,327.9493690512443
Nudelfertiggericht,2026-05-01,199.4271773518861,155.78507831338695,274.09672839839106,139.35555230437674,339.6118985995685
Nudelfertiggericht,2026-06-01,201.98866498671308,156.63027878730583,281.0622236350947,139.7190229932673,351.9710346451382
Nudeln,2025-07-01,136.1387756231012,112.35430407023108,171.73471005180102,102.72151315958163,198.71711255070554
Nudeln,2025-08-01,136.13850994543168,111.50244765871632,173.67583394340568,101.62603970156586,202.66615483574665
Nudeln,2025-09-01,136.13837575514768,110.69606092262744,175.57948674523226,100.59494650860245,206.60100352795484
Nudeln,2025-10-01,136.1383079773118,109.92987917910304,177.45083342443235,99.62055947291124,210.53035859972897
Nudeln,2025-11-01,136.1382737435509,109.19955951546888,179.2942056345888,98.69655880029781,214.4617309385141
Nudeln,2025-12-01,136.13825645248824,108.501470636618,181.11326906761022,97.81767115781624,218.4016932558902
Nudeln,2026-01-01,136.13824771897634,107.83254036972083,182.9111541303989,96.97944536792565,222.35607600898393
Nudeln,2026-02-01,136.13824330778405,107.19014270396781,184.69055778719002,96.17808583476155,226.3301203792047
Nudeln,2026-03-01,136.13824107974133,106.57201254970208,186.45382313985965,95.4103266801683,230.32859822935106
Nudeln,2026-04-01,136.13823995438375,105.97618033797029,188.20300195132387,94.67333513423645,234.3559068336167
Nudeln,2026-05-01,136.13823938597744,105.40092109192615,189.93990411686485,93.96463631945971,238.4161443557139
Nudeln,2026-06-01,136.13823909888254,104.84471423707473,191.66613712092337,93.28205393351082,242.5131706011355
Olivenöl,2025-07-01,293.00727920198085,181.84560568082117,688.0724793688921,150.61950207350068,1970.0450067730628
Olivenöl,2025-08-01,304.1521106601151,180.71563191204459,836.3727698855361,147.84534055607554,4643.340328552879
Olivenöl,2025-09-01,316.13086624121325,179.54235986538174,1061.6270858497878,145.10894392480523,NA
Olivenöl,2025-10-01,329.03887920324627,178.32232160257243,1442.1137799342127,142.40618604470342,NA
Olivenöl,2025-11-01,342.9864332972758,177.05374560370865,2212.043176177791,139.73487345116905,NA
Olivenöl,2025-12-01,358.10179320334964,175.73611100496058,4506.479234158715,137.09411405972295,NA
Olivenöl,2026-01-01,374.53499972673114,174.36983144707992,60693.83800752023,134.4838838254145,NA
Olivenöl,2026-02-01,392.46266399906807,172.95602451961324,NA,131.90472416558123,NA
Olivenöl,2026-03-01,412.0940804489577,171.49633947264084,NA,129.35752817388394,NA
Olivenöl,2026-04-01,433.679100551108,169.99282569593905,NA,126.84338853888138,NA
Olivenöl,2026-05-01,457.51838669719905,168.44783045002245,NA,124.36348917969276,NA
Olivenöl,2026-06-01,483.9769269410005,166.8639180845378,NA,121.9190283480851,NA
Orangensaft oder ähnlicher Fruchtsaft,2025-07-01,188.46319779309366,142.52502101384988,273.9689602650902,125.95030025905388,356.95881980824106
Orangensaft oder ähnlicher Fruchtsaft,2025-08-01,191.86773254909045,141.7228757276734,291.37689268580397,124.17528922747941,396.2143794217965
Orangensaft oder ähnlicher Fruchtsaft,2025-09-01,195.39104723478627,140.8721463070578,311.27100427999227,122.38033946667159,445.34831118334824
Orangensaft oder ähnlicher Fruchtsaft,2025-10-01,199.03935143530066,139.97506243018782,334.20689636907684,120.56953824149198,508.5020888165956
Orangensaft oder ähnlicher Fruchtsaft,2025-11-01,202.81929103161048,139.03400114477986,360.9166339071856,118.7468926390699,592.468627337204
Orangensaft oder ähnlicher Fruchtsaft,2025-12-01,206.73798697440319,138.05143336974405,392.38454767722453,116.91626642957962,709.1931821298568
Orangensaft oder ähnlicher Fruchtsaft,2026-01-01,210.80307825085276,137.02988370079538,429.96543806398853,115.08133851095673,881.7313912879324
Orangensaft oder ähnlicher Fruchtsaft,2026-02-01,215.0227695814453,135.97189961342,475.57560292834097,113.24557655694753,1160.8472276573934
Orangensaft oder ähnlicher Fruchtsaft,2026-03-01,219.40588446383492,134.8800274823859,532.0147840808902,111.41222155362972,1683.4515312857134
Orangensaft oder ähnlicher Fruchtsaft,2026-04-01,223.96192427434767,133.75679367206544,603.5366485755205,109.58428022754556,2981.0808551067544
Orangensaft oder ähnlicher Fruchtsaft,2026-05-01,228.70113424739046,132.60468949030076,696.9233454188181,107.76452323366375,10586.633730970076
Orangensaft oder ähnlicher Fruchtsaft,2026-06-01,233.63457728225012,131.4261591527899,823.6699507958709,105.9554875542335,NA
Paprika,2025-07-01,129.2666857638867,109.35548273231235,153.61303307118993,100.29197454448341,168.68613523097616
Paprika,2025-08-01,122.81205600024413,103.86987448093487,145.98040461516166,95.24934439227184,160.32756658194245
Paprika,2025-09-01,140.3850552002496,118.24644737403801,167.5991546370098,108.20837359670233,184.51886356446144
Paprika,2025-10-01,137.08627911574803,115.52266754138952,163.5781810641824,105.74113192172214,180.04129875373218
Paprika,2025-11-01,122.44511062606188,103.46017243626122,145.69302017066005,94.82764777378443,160.10285233919345
Paprika,2025-12-01,124.62306235605654,105.23755527671061,148.37883136143935,96.42762991644202,163.1119833430233
Paprika,2026-01-01,127.87421692137175,107.89804580539554,152.37737751543207,98.82611728188223,167.58565985436562
Paprika,2026-02-01,140.76137326944541,118.41063668717179,168.27961951763214,108.28813778224344,185.4098622380097
Paprika,2026-03-01,145.3213745795515,122.11651755752744,173.9284627329963,111.617260095047,191.75494328408834
Paprika,2026-04-01,160.17616859486353,134.18547773586317,192.3386899218537,122.45829699589758,212.4408416068948
Paprika,2026-05-01,160.32193099773843,134.30345857707718,192.520043651546,122.56406755532237,212.64504272946036
Paprika,2026-06-01,149.0221208413605,125.12526338402355,178.5114446325167,114.32076014533173,196.90211692880797
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-07-01,100.83880353117776,91.87189969271103,109.9783610588345,87.19819656235309,114.88352823718765
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-08-01,97.50944121590229,88.15221717052646,107.06142464546183,83.2815539787822,112.1932414825536
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-09-01,99.42306768247428,89.91562636512128,109.12768589382779,84.96645531918826,114.34124951696211
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-10-01,103.71969813164286,94.09581662052429,113.53711445139601,89.08333608409137,118.80908180156895
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-11-01,109.9670176038383,100.21151405389014,119.9099056662391,95.12657869755085,125.24605210669998
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2025-12-01,126.53824311887041,116.47555352577277,136.77381765345456,111.22151700598182,142.25957006357785
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-01-01,133.25263732164547,123.07488552514782,143.59821454119808,117.75769240801642,149.1403249102966
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-02-01,126.30289570779169,116.2437722691314,136.53510838035535,110.99171415265978,142.01915689859385
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-03-01,125.90980253398764,115.8575247020583,136.1354816842249,110.60922926803526,141.6161869436578
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-04-01,129.0485351773949,118.94185406960582,139.32617512782787,113.66367346584471,144.83348319614726
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-05-01,130.0618866352075,119.93786965721351,140.35609379500477,114.65017070302811,145.8718873323267
"Pfirsiche, Kirschen o.a. Stein- oder Kernobst",2026-06-01,109.83805330654316,100.08281936418649,119.78088595566497,94.99812161655612,125.11708266192844
Pilzkonserve,2025-07-01,134.07360828820816,117.78628650956331,153.6042501411611,110.24729764451912,165.54071955767282
Pilzkonserve,2025-08-01,134.06764982701338,116.98770884211005,154.7491951090804,109.13652749212469,167.49038561535994
Pilzkonserve,2025-09-01,134.01487080001837,116.2001652505163,155.7853135032451,108.06451598752923,169.29914687271983
Pilzkonserve,2025-10-01,133.9964222542707,115.49625125060821,156.79990063341992,107.09885810471178,171.05587441352088
Pilzkonserve,2025-11-01,134.02374983215608,114.86137150999343,157.84039278297678,106.2141969019268,172.83248059724832
Pilzkonserve,2025-12-01,134.04199361144342,114.23520436306943,158.861208695852,105.34836724781938,174.5906132218574
Pilzkonserve,2026-01-01,134.0258444087686,113.60386955180756,159.81922445171412,104.49170955400058,176.27413259077852
Pilzkonserve,2026-02-01,134.006372887628,113.0008497672201,160.7384802452934,103.67780630558288,177.90050438108165
Pilzkonserve,2026-03-01,134.0108430808506,112.44287086595347,161.66002701135542,102.91882604850299,179.51981489133018
Pilzkonserve,2026-04-01,134.02530506668035,111.90906871564454,162.580811147083,102.19134838648611,181.13717322841708
Pilzkonserve,2026-05-01,134.02599582650376,111.37867548621816,163.47272152069894,101.47579978641971,182.72144361098114
Pilzkonserve,2026-06-01,134.01553891904277,110.857531520306,164.33189870885218,100.77889063076219,184.26330545135758
"Pizza, Quiches oder Ähnliches",2025-07-01,152.353461608499,135.26067343987057,174.07598344640945,127.61470760390388,188.12474796487433
"Pizza, Quiches oder Ähnliches",2025-08-01,153.54732699988136,135.63067631747452,176.56649641253244,127.67205221204829,191.60318241957387
"Pizza, Quiches oder Ähnliches",2025-09-01,154.75909303044918,136.0230579467833,179.09108980416653,127.75720902055119,195.14376249308086
"Pizza, Quiches oder Ähnliches",2025-10-01,155.98915805985013,136.43614530629557,181.6532068267117,127.86754393609257,198.75276555083067
"Pizza, Quiches oder Ähnliches",2025-11-01,157.23793224660585,136.8685538790987,184.25607888219807,128.00085859433153,202.43623499843798
"Pizza, Quiches oder Ähnliches",2025-12-01,158.50583798571807,137.31912792447838,186.90278954456463,128.15529951486326,206.20008529904072
"Pizza, Quiches oder Ähnliches",2026-01-01,159.79331036584102,137.78689575690632,189.59632381415915,128.32929008701944,210.0501853689283
"Pizza, Quiches oder Ähnliches",2026-02-01,161.10079764703258,138.27103568908933,192.33960701739787,128.5214787739088,213.9924270857835
"Pizza, Quiches oder Ähnliches",2026-03-01,162.42876176015608,138.77084970417218,195.13553631157328,128.73069906748324,218.03278351271805
"Pizza, Quiches oder Ähnliches",2026-04-01,163.7776788290832,139.28574282925987,197.9870068497354,128.95593810882028,222.17736007596366
"Pizza, Quiches oder Ähnliches",2026-05-01,165.1480397169364,139.81520678130127,200.89693406452682,129.19631179944713,226.43244104081305
"Pizza, Quiches oder Ähnliches",2026-06-01,166.54035059765434,140.35880686012894,203.86827312878756,129.4510448443551,230.80453303607254
"Pommes frites oder Ähnliches, tiefgefroren",2025-07-01,150.5030267042096,119.84854827167803,200.49304111694846,108.01147805983891,242.03523090462326
"Pommes frites oder Ähnliches, tiefgefroren",2025-08-01,150.4963327143424,118.47495972942497,204.22613929415616,106.29655215669065,250.32838781705416
"Pommes frites oder Ähnliches, tiefgefroren",2025-09-01,150.4911085185453,117.1816043097852,207.94828079607092,104.69473733431903,258.8394611037265
"Pommes frites oder Ähnliches, tiefgefroren",2025-10-01,150.48675933956932,115.96067055491001,211.6608086993968,103.19412832581502,267.58028881676535
"Pommes frites oder Ähnliches, tiefgefroren",2025-11-01,150.48344668336918,114.80538722078144,215.36747614368844,101.78433937818744,276.5683478365153
"Pommes frites oder Ähnliches, tiefgefroren",2025-12-01,150.48078521101317,113.70959218611651,219.0705478606359,100.45623368303671,285.8197958728164
